,id,name,timezone,label,lat,lon,insee,region,label_region,id_region,zip_code
8,stop_area:SNCF:87691576,MONTREAL La Cluse Ville,Europe/Paris,MONTREAL La Cluse Ville (Montréal-la-Cluse),46.171287,5.573158,01265,Montréal-la-Cluse,Montréal-la-Cluse (01460),admin:fr:01265,01460
9,stop_area:SNCF:87611152,Montréjeau - Gourdan-Polignan,Europe/Paris,Montréjeau - Gourdan-Polignan (Gourdan-Polignan),43.078085,0.57359,31224,Gourdan-Polignan,Gourdan-Polignan (31210),admin:fr:31224,31210
10,stop_area:SNCF:87382879,Montreuil,Europe/Paris,Montreuil (Versailles),48.806734,2.15122,78646,Versailles,Versailles (78000),admin:fr:78646,78000
11,stop_area:SNCF:87317164,Montreuil sur Mer,Europe/Paris,Montreuil sur Mer (Montreuil),50.4662,1.768893,62588,Montreuil,Montreuil (62170),admin:fr:62588,62170
12,stop_area:SNCF:87487637,Montreuil-Bellay,Europe/Paris,Montreuil-Bellay (Montreuil-Bellay),47.125418,-0.148283,49215,Montreuil-Bellay,Montreuil-Bellay (49260),admin:fr:49215,49260
13,stop_area:SNCF:87478032,Montreuil-sur-Ille,Europe/Paris,Montreuil-sur-Ille (Montreuil-sur-Ille),48.307292,-1.674155,35195,Montreuil-sur-Ille,Montreuil-sur-Ille (35440),admin:fr:35195,35440
14,stop_area:SNCF:87316406,Montreuil-sur-Thérain,Europe/Paris,Montreuil-sur-Thérain (Montreuil-sur-Thérain),49.381222,2.200975,60426,Montreuil-sur-Thérain,Montreuil-sur-Thérain (60134),admin:fr:60426,60134
15,stop_area:SNCF:85013003,Montreux,Europe/Paris,Montreux (Montreux),46.43588,6.91043,,Montreux,Montreux,admin:osm:relation:1685062,
16,stop_area:SNCF:87184275,Montreux-Vieux,Europe/Paris,Montreux-Vieux (Montreux-Vieux),47.61792,7.025505,68215,Montreux-Vieux,Montreux-Vieux (68210),admin:fr:68215,68210
17,stop_area:SNCF:87574855,Montrichard,Europe/Paris,Montrichard (Montrichard Val de Cher),47.343572,1.171782,41151,Montrichard Val de Cher,Montrichard Val de Cher (41400),admin:fr:41151,41400
18,stop_area:SNCF:87746867,Montroc le Planet,Europe/Paris,Montroc le Planet (Chamonix-Mont-Blanc),45.996459,6.934548,74056,Chamonix-Mont-Blanc,Chamonix-Mont-Blanc (74400),admin:fr:74056,74400
19,stop_area:SNCF:87726885,Montrond-les-Bains,Europe/Paris,Montrond-les-Bains (Montrond-les-Bains),45.644431,4.248826,42149,Montrond-les-Bains,Montrond-les-Bains (42210),admin:fr:42149,42210
20,stop_area:SNCF:87146472,Montrozier Gages Pont,Europe/Paris,Montrozier Gages Pont (Montrozier),44.393434,2.705914,12157,Montrozier,Montrozier (12630),admin:fr:12157,12630
21,stop_area:SNCF:87783738,Montrozier Gages-le-Haut,Europe/Paris,Montrozier Gages-le-Haut (Montrozier),44.394052,2.707373,12157,Montrozier,Montrozier (12630),admin:fr:12157,12630
22,stop_area:SNCF:87116400,Montry - Condé,Europe/Paris,Montry - Condé (Montry),48.890834,2.82623,77315,Montry,Montry (77450),admin:fr:77315,77450
23,stop_area:SNCF:87575035,Monts,Europe/Paris,Monts (Monts),47.281571,0.654474,37159,Monts,Monts (37260),admin:fr:37159,37260
24,stop_area:SNCF:87276493,Montsoult - Maffliers,Europe/Paris,Montsoult - Maffliers (Montsoult),49.06611,2.32229,95430,Montsoult,Montsoult (95560),admin:fr:95430,95560
0,stop_area:SNCF:87478537,Montsûrs,Europe/Paris,Montsûrs (Brée),48.14149,-0.550642,53043,Brée,Brée (53150),admin:fr:53043,53150
1,stop_area:SNCF:87411801,Montville,Europe/Paris,Montville (Eslettes),49.551284,1.070046,76245,Eslettes,Eslettes (76710),admin:fr:76245,76710
2,stop_area:SNCF:87182592,Moosch,Europe/Paris,Moosch (Moosch),47.861087,7.050554,68217,Moosch,Moosch (68690),admin:fr:68217,68690
3,stop_area:SNCF:87659938,Moosch Église,Europe/Paris,Moosch Église (Moosch),47.859868,7.04962,68217,Moosch,Moosch (68690),admin:fr:68217,68690
4,stop_area:SNCF:87484170,Morannes,Europe/Paris,Morannes (Morannes sur Sarthe-Daumeray),47.739003,-0.41815,49220,Morannes sur Sarthe-Daumeray,Morannes sur Sarthe-Daumeray (49640),admin:fr:49220,49640
5,stop_area:SNCF:87715433,Morbier,Europe/Paris,Morbier (Morbier),46.539216,6.017645,39367,Morbier,Morbier (39400),admin:fr:39367,39400
6,stop_area:SNCF:87673103,Morcenx,Europe/Paris,Morcenx (Morcenx-la-Nouvelle),44.033565,-0.90864,40197,Morcenx-la-Nouvelle,Morcenx-la-Nouvelle (40110),admin:fr:40197,40110
7,stop_area:SNCF:87453399,Morée Centre,Europe/Paris,Morée Centre (Morée),47.902185,1.234953,41154,Morée,Morée (41160),admin:fr:41154,41160
8,stop_area:SNCF:87682278,Moret - Veneux-les-Sablons,Europe/Paris,Moret - Veneux-les-Sablons (Moret-Loing-et-Orvanne),48.378416,2.799478,77316,Moret-Loing-et-Orvanne,Moret-Loing-et-Orvanne (77250),admin:fr:77316,77250
9,stop_area:SNCF:87313320,Moreuil,Europe/Paris,Moreuil (Moreuil),49.776931,2.475896,80570,Moreuil,Moreuil (80110),admin:fr:80570,80110
10,stop_area:SNCF:87715441,Morez,Europe/Paris,Morez (Hauts de Bienne),46.526236,6.023531,39368,Hauts de Bienne,Hauts de Bienne (39400),admin:fr:39368,39400
11,stop_area:SNCF:87716910,Morez Lycée,Europe/Paris,Morez Lycée (Hauts de Bienne),46.517289,6.025622,39368,Hauts de Bienne,Hauts de Bienne (39400),admin:fr:39368,39400
12,stop_area:SNCF:85010371,Morges,Europe/Paris,Morges (Morges),46.5111,6.49396,,Morges,Morges (1110),admin:osm:relation:1685064,1110
13,stop_area:SNCF:87411439,Morgny,Europe/Paris,Morgny (Morgny-la-Pommeraye),49.522874,1.247359,76453,Morgny-la-Pommeraye,Morgny-la-Pommeraye (76750),admin:fr:76453,76750
14,stop_area:SNCF:87192286,Morhange,Europe/Paris,Morhange (Morhange),48.936624,6.659027,57483,Morhange,Morhange (57340),admin:fr:57483,57340
15,stop_area:SNCF:87407171,Morhange Jeanne d'Arc,Europe/Paris,Morhange Jeanne d'Arc (Morhange),48.924639,6.641359,57483,Morhange,Morhange (57340),admin:fr:57483,57340
16,stop_area:SNCF:87407155,Morhange Place de la République,Europe/Paris,Morhange Place de la République (Morhange),48.923906,6.635026,57483,Morhange,Morhange (57340),admin:fr:57483,57340
17,stop_area:SNCF:87765420,Morières-lès-Avignon,Europe/Paris,Morières-lès-Avignon (Morières-lès-Avignon),43.941502,4.908206,84081,Morières-lès-Avignon,Morières-lès-Avignon (84310),admin:fr:84081,84310
18,stop_area:SNCF:87474338,Morlaix,Europe/Paris,Morlaix (Morlaix),48.57797,-3.832514,29151,Morlaix,Morlaix (29600),admin:fr:29151,29600
19,stop_area:SNCF:87116087,Mormant,Europe/Paris,Mormant (Mormant),48.613564,2.88881,77317,Mormant,Mormant (77720),admin:fr:77317,77720
20,stop_area:SNCF:87391300,Morre,Europe/Paris,Morre (Morre),47.225991,6.067345,25410,Morre,Morre (25660),admin:fr:25410,25660
21,stop_area:SNCF:87116244,Mortcerf,Europe/Paris,Mortcerf (Mortcerf),48.789118,2.907684,77318,Mortcerf,Mortcerf (77163),admin:fr:77318,77163
22,stop_area:SNCF:87718619,Morteau,Europe/Paris,Morteau (Morteau),47.053721,6.604792,25411,Morteau,Morteau (25500),admin:fr:25411,25500
23,stop_area:SNCF:87184424,Morvillars,Europe/Paris,Morvillars (Morvillars),47.549732,6.935408,90072,Morvillars,Morvillars (90120),admin:fr:90072,90120
24,stop_area:SNCF:87212456,Mothern,Europe/Paris,Mothern (Mothern),48.93475,8.161664,67305,Mothern,Mothern (67470),admin:fr:67305,67470
0,stop_area:SNCF:87411280,Motteville,Europe/Paris,Motteville (Motteville),49.636846,0.849631,76456,Motteville,Motteville (76970),admin:fr:76456,76970
1,stop_area:SNCF:87401323,Mouans-Sartoux,Europe/Paris,Mouans-Sartoux (Mouans-Sartoux),43.620407,6.974218,06084,Mouans-Sartoux,Mouans-Sartoux (06370),admin:fr:06084,06370
2,stop_area:SNCF:87718833,Mouchard,Europe/Paris,Mouchard (Mouchard),46.976865,5.799698,39370,Mouchard,Mouchard (39330),admin:fr:39370,39330
3,stop_area:SNCF:87570374,Moulet-Marcenat,Europe/Paris,Moulet-Marcenat (Volvic),45.88028,2.997152,63470,Volvic,Volvic (63530),admin:fr:63470,63530
4,stop_area:SNCF:87681403,Moulin Galant,Europe/Paris,Moulin Galant (Corbeil-Essonnes),48.586237,2.473469,91174,Corbeil-Essonnes,Corbeil-Essonnes (91100),admin:fr:91174,91100
5,stop_area:SNCF:87696328,Moulins-sur-Allier,Europe/Paris,Moulins-sur-Allier (Moulins),46.561394,3.338782,03190,Moulins,Moulins (03000),admin:fr:03190,03000
6,stop_area:SNCF:87581231,Moulis - Listrac,Europe/Paris,Moulis - Listrac (Moulis-en-Médoc),45.08407,-0.74463,33297,Moulis-en-Médoc,Moulis-en-Médoc (33480),admin:fr:33297,33480
7,stop_area:SNCF:87444190,Moult - Argences,Europe/Paris,Moult - Argences (Moult-Chicheboville),49.111185,-0.186436,14456,Moult-Chicheboville,Moult-Chicheboville (14370),admin:fr:14456,14370
8,stop_area:SNCF:87174409,Mourmelon-le-Petit,Europe/Paris,Mourmelon-le-Petit (Mourmelon-le-Petit),49.131308,4.318098,51389,Mourmelon-le-Petit,Mourmelon-le-Petit (51400),admin:fr:51389,51400
9,stop_area:SNCF:87116285,Mouroux,Europe/Paris,Mouroux (Mouroux),48.813995,3.042342,77320,Mouroux,Mouroux (77120),admin:fr:77320,77120
10,stop_area:SNCF:88857040,Mouscron,Europe/Paris,Mouscron (Mouscron),50.738,3.225,,Mouscron,Mouscron,admin:osm:relation:1920616,
11,stop_area:SNCF:87139824,Moussey,Europe/Paris,Moussey (Moussey),48.214248,4.094229,10260,Moussey,Moussey (10800),admin:fr:10260,10800
12,stop_area:SNCF:87173542,Moustajon Mairie,Europe/Paris,Moustajon Mairie (Moustajon),42.815115,0.597395,31394,Moustajon,Moustajon (31110),admin:fr:31394,31110
13,stop_area:SNCF:87473512,Moustéru,Europe/Paris,Moustéru (Bourbriac),48.507451,-3.243505,22013,Bourbriac,Bourbriac (22390),admin:fr:22013,22390
14,stop_area:SNCF:85001057,Moutier Suisse,Europe/Paris,Moutier Suisse (Moutier),47.28067,7.38105,,Moutier,Moutier (2740),admin:osm:relation:1682559,2740
15,stop_area:SNCF:87741728,Moûtiers - Salins - Brides-les-Bains,Europe/Paris,Moûtiers - Salins - Brides-les-Bains (Moûtiers),45.48647,6.531399,73181,Moûtiers,Moûtiers (73600),admin:fr:73181,73600
16,stop_area:SNCF:87696443,Moutiers Lycée,Europe/Paris,Moutiers Lycée (Moûtiers),45.483121,6.527204,73181,Moûtiers,Moûtiers (73600),admin:fr:73181,73600
17,stop_area:SNCF:87313577,Mouy - Bury,Europe/Paris,Mouy - Bury (Bury),49.320442,2.326374,60116,Bury,Bury (60250),admin:fr:60116,60250
18,stop_area:SNCF:87489146,Mouzeuil-Saint-Martin - Centre,Europe/Paris,Mouzeuil-Saint-Martin - Centre (Mouzeuil-Saint-Martin),46.465134,-0.9829909999999999,85158,Mouzeuil-Saint-Martin,Mouzeuil-Saint-Martin (85370),admin:fr:85158,85370
19,stop_area:SNCF:87191718,Moyeuvre-Grande,Europe/Paris,Moyeuvre-Grande (Moyeuvre-Grande),49.246909,6.043373,57491,Moyeuvre-Grande,Moyeuvre-Grande (57250),admin:fr:57491,57250
20,stop_area:SNCF:87182733,Muhlbach-sur-Munster,Europe/Paris,Muhlbach-sur-Munster (Muhlbach-sur-Munster),48.024586,7.087727,68223,Muhlbach-sur-Munster,Muhlbach-sur-Munster (68380),admin:fr:68223,68380
21,stop_area:SNCF:87665620,Muhlbach-sur-Munster Mairie,Europe/Paris,Muhlbach-sur-Munster Mairie (Muhlbach-sur-Munster),48.025409,7.084476,68223,Muhlbach-sur-Munster,Muhlbach-sur-Munster (68380),admin:fr:68223,68380
22,stop_area:SNCF:87171298,Muizon,Europe/Paris,Muizon (Muizon),49.278101,3.891529,51391,Muizon,Muizon (51140),admin:fr:51391,51140
23,stop_area:SNCF:87182063,Mulhouse,Europe/Paris,Mulhouse (Mulhouse),47.742691,7.34316,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
24,stop_area:SNCF:87182055,Mulhouse Dornach,Europe/Paris,Mulhouse Dornach (Mulhouse),47.746987,7.308543,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
0,stop_area:SNCF:87534321,Mulhouse Dornach Tram Train,Europe/Paris,Mulhouse Dornach Tram Train (Mulhouse),47.74678,7.307791,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
1,stop_area:SNCF:87533620,Mulhouse Gare Centrale,Europe/Paris,Mulhouse Gare Centrale (Mulhouse),47.741818,7.342869,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
2,stop_area:SNCF:87533638,Mulhouse Mairie,Europe/Paris,Mulhouse Mairie (Mulhouse),47.749294,7.335492,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
3,stop_area:SNCF:87534339,Mulhouse Musées,Europe/Paris,Mulhouse Musées (Mulhouse),47.750285,7.297895,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
4,stop_area:SNCF:87533646,Mulhouse Porte Haute,Europe/Paris,Mulhouse Porte Haute (Mulhouse),47.74662,7.331872,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
5,stop_area:SNCF:87533661,Mulhouse République,Europe/Paris,Mulhouse République (Mulhouse),47.746062,7.34132,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
6,stop_area:SNCF:87533596,Mulhouse Tour Nessel,Europe/Paris,Mulhouse Tour Nessel (Mulhouse),47.745054,7.328604,68224,Mulhouse,Mulhouse (68100-68200),admin:fr:68224,68100;68200
7,stop_area:SNCF:87214643,Mullerhof,Europe/Paris,Mullerhof (Urmatt),48.52451,7.311958,67500,Urmatt,Urmatt (67280),admin:fr:67500,67280
8,stop_area:SNCF:80144139,Mullheim (Baden),Europe/Paris,Mullheim (Baden) (Müllheim),47.81,7.5996,,Müllheim,Müllheim,admin:osm:relation:311922,
9,stop_area:SNCF:80203471,München - Hauptbahnhof,Europe/Paris,München - Hauptbahnhof (München),48.1401,11.5587,,München,München,admin:osm:relation:62428,
10,stop_area:SNCF:87212449,Munchhausen,Europe/Paris,Munchhausen (Munchhausen),48.923851,8.141035,67308,Munchhausen,Munchhausen (67470),admin:fr:67308,67470
11,stop_area:SNCF:87212100,Mundolsheim,Europe/Paris,Mundolsheim (Mundolsheim),48.644773,7.721389,67309,Mundolsheim,Mundolsheim (67450),admin:fr:67309,67450
12,stop_area:SNCF:87182394,Munster,Europe/Paris,Munster (Munster),48.038621,7.133568,68226,Munster,Munster (68140),admin:fr:68226,68140
13,stop_area:SNCF:87386540,Munster Badischhof,Europe/Paris,Munster Badischhof (Munster),48.038936,7.151845,68226,Munster,Munster (68140),admin:fr:68226,68140
14,stop_area:SNCF:87665489,Munster Inter. D417-Badischhof,Europe/Paris,Munster Inter. D417-Badischhof (Munster),48.040562,7.150211,68226,Munster,Munster (68140),admin:fr:68226,68140
15,stop_area:SNCF:87645481,Murat,Europe/Paris,Murat (Murat),45.109122,2.869594,15138,Murat,Murat (15300),admin:fr:15138,15300
16,stop_area:SNCF:87611038,Muret,Europe/Paris,Muret (Muret),43.464824,1.324449,31395,Muret,Muret (31600),admin:fr:31395,31600
17,stop_area:SNCF:87547307,Musée d'Orsay,Europe/Paris,Musée d'Orsay (Paris),48.86079,2.325671,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
18,stop_area:SNCF:87595298,Mussidan,Europe/Paris,Mussidan (Mussidan),45.034358,0.354068,24299,Mussidan,Mussidan (24400),admin:fr:24299,24400
19,stop_area:SNCF:87214585,Mutzig,Europe/Paris,Mutzig (Mutzig),48.533828,7.462147,67313,Mutzig,Mutzig (67190),admin:fr:67313,67190
20,stop_area:SNCF:87660548,Mutzig Passage à Niveau,Europe/Paris,Mutzig Passage à Niveau (Mutzig),48.533919,7.46108,67313,Mutzig,Mutzig (67190),admin:fr:67313,67190
21,stop_area:SNCF:87660571,Mutzig Porte Centre,Europe/Paris,Mutzig Porte Centre (Mutzig),48.538565,7.456477,67313,Mutzig,Mutzig (67190),admin:fr:67313,67190
22,stop_area:SNCF:87575175,Naintré les Barres,Europe/Paris,Naintré les Barres (Naintré),46.759721,0.496307,86174,Naintré,Naintré (86530),admin:fr:86174,86530
23,stop_area:SNCF:87613463,Najac,Europe/Paris,Najac (Najac),44.221802,1.976163,12167,Najac,Najac (12270),admin:fr:12167,12270
24,stop_area:SNCF:87486282,Nalliers - Centre,Europe/Paris,Nalliers - Centre (Nalliers),46.470867,-1.024175,85159,Nalliers,Nalliers (85370),admin:fr:85159,85370
0,stop_area:SNCF:87313379,Namps - Quevauvillers,Europe/Paris,Namps - Quevauvillers (Namps-Maisnil),49.808304,2.105212,80582,Namps-Maisnil,Namps-Maisnil (80290),admin:fr:80582,80290
1,stop_area:SNCF:87175067,Nançois - Tronville,Europe/Paris,Nançois - Tronville (Tronville-en-Barrois),48.718022,5.29114,55519,Tronville-en-Barrois,Tronville-en-Barrois (55310),admin:fr:55519,55310
2,stop_area:SNCF:87141002,Nancy,Europe/Paris,Nancy (Nancy),48.689857,6.174579,54395,Nancy,Nancy (54000-54100),admin:fr:54395,54000;54100
3,stop_area:SNCF:87116095,Nangis,Europe/Paris,Nangis (Nangis),48.561336,3.012619,77327,Nangis,Nangis (77370),admin:fr:77327,77370
4,stop_area:SNCF:87758029,Nanterre Préfecture - RER,Europe/Paris,Nanterre Préfecture - RER (Nanterre),48.895629,2.223103,92050,Nanterre,Nanterre (92000),admin:fr:92050,92000
5,stop_area:SNCF:87758045,Nanterre RER,Europe/Paris,Nanterre RER (Nanterre),48.895123,2.195868,92050,Nanterre,Nanterre (92000),admin:fr:92050,92000
6,stop_area:SNCF:87386318,Nanterre Université,Europe/Paris,Nanterre Université (Nanterre),48.90122,2.215828,92050,Nanterre,Nanterre (92000),admin:fr:92050,92000
7,stop_area:SNCF:87758037,Nanterre Université - RER,Europe/Paris,Nanterre Université - RER (Nanterre),48.901048,2.213359,92050,Nanterre,Nanterre (92000),admin:fr:92050,92000
8,stop_area:SNCF:87481002,Nantes,Europe/Paris,Nantes (Nantes),47.217491,-1.542077,44109,Nantes,Nantes (44000-44300),admin:fr:44109,44000;44300
9,stop_area:SNCF:87463083,Nantes Pirmil,Europe/Paris,Nantes Pirmil (Nantes),47.196728,-1.543024,44109,Nantes,Nantes (44000-44300),admin:fr:44109,44000;44300
10,stop_area:SNCF:87116558,Nanteuil - Saâcy,Europe/Paris,Nanteuil - Saâcy (Saâcy-sur-Marne),48.973826,3.219979,77397,Saâcy-sur-Marne,Saâcy-sur-Marne (77730),admin:fr:77397,77730
11,stop_area:SNCF:87271577,Nanteuil-le-Haudouin,Europe/Paris,Nanteuil-le-Haudouin (Nanteuil-le-Haudouin),49.142673,2.794502,60446,Nanteuil-le-Haudouin,Nanteuil-le-Haudouin (60440),admin:fr:60446,60440
12,stop_area:SNCF:87592444,Nantiat,Europe/Paris,Nantiat (Nantiat),46.005707,1.156418,87103,Nantiat,Nantiat (87140),admin:fr:87103,87140
13,stop_area:SNCF:87728469,Nantua Esplanade,Europe/Paris,Nantua Esplanade (Nantua),46.156179,5.603607,01269,Nantua,Nantua (01130-01460),admin:fr:01269,01130;01460
14,stop_area:SNCF:87743419,Nantua Médiathèque,Europe/Paris,Nantua Médiathèque (Nantua),46.151193,5.603886,01269,Nantua,Nantua (01130-01460),admin:fr:01269,01130;01460
15,stop_area:SNCF:87781104,Narbonne,Europe/Paris,Narbonne (Narbonne),43.190618,3.005667,11262,Narbonne,Narbonne (11100),admin:fr:11262,11100
16,stop_area:SNCF:87758102,Nation,Europe/Paris,Nation (Paris),48.848177,2.395952,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
17,stop_area:SNCF:87615732,Naucelle,Europe/Paris,Naucelle (Naucelle),44.185439,2.363259,12169,Naucelle,Naucelle (12800),admin:fr:12169,12800
18,stop_area:SNCF:87713685,Navilly,Europe/Paris,Navilly (Navilly),46.932463,5.138991,71329,Navilly,Navilly (71270),admin:fr:71329,71270
19,stop_area:SNCF:87478545,Neau,Europe/Paris,Neau (Neau),48.157526,-0.47657,53163,Neau,Neau (53150),admin:fr:53163,53150
20,stop_area:SNCF:87215301,Nebing Rue Robert Schumann,Europe/Paris,Nebing Rue Robert Schumann (Nébing),48.9028,6.8105,57496,Nébing,Nébing (57670),admin:fr:57496,57670
21,stop_area:SNCF:87595132,Négrondes,Europe/Paris,Négrondes (Négrondes),45.346113,0.861515,24308,Négrondes,Négrondes (24460),admin:fr:24308,24460
22,stop_area:SNCF:87684126,Nemours - Saint-Pierre,Europe/Paris,Nemours - Saint-Pierre (Saint-Pierre-lès-Nemours),48.267866,2.685733,77431,Saint-Pierre-lès-Nemours,Saint-Pierre-lès-Nemours (77140),admin:fr:77431,77140
23,stop_area:SNCF:87576454,Nérondes,Europe/Paris,Nérondes (Nérondes),46.99969,2.82217,18160,Nérondes,Nérondes (18350),admin:fr:18160,18350
24,stop_area:SNCF:87575167,Nerpuy,Europe/Paris,Nerpuy (Naintré),46.78381,0.525987,86174,Naintré,Naintré (86530),admin:fr:86174,86530
0,stop_area:SNCF:87313486,Nesle,Europe/Paris,Nesle (Nesle),49.763782,2.909084,80585,Nesle,Nesle (80190),admin:fr:80585,80190
1,stop_area:SNCF:87678714,Neubourg Église,Europe/Paris,Neubourg Église (Dauendorf),48.838559,7.68113,67087,Dauendorf,Dauendorf (67350),admin:fr:67087,67350
2,stop_area:SNCF:80646141,Neuburg (Rhein),Europe/Paris,Neuburg (Rhein) (Neuburg am Rhein),48.9921,8.238099999999999,,Neuburg am Rhein,Neuburg am Rhein,admin:osm:relation:1250484,
3,stop_area:SNCF:85042218,Neuchâtel,Europe/Paris,Neuchâtel (Neuchâtel),46.99673,6.93571,,Neuchâtel,Neuchâtel,admin:osm:relation:1685519,
4,stop_area:SNCF:87141291,Neufchâteau,Europe/Paris,Neufchâteau (Neufchâteau),48.358092,5.691036,88321,Neufchâteau,Neufchâteau (88300),admin:fr:88321,88300
5,stop_area:SNCF:87405746,Neufchâteau Hôpital,Europe/Paris,Neufchâteau Hôpital (Neufchâteau),48.3697,5.707194,88321,Neufchâteau,Neufchâteau (88300),admin:fr:88321,88300
6,stop_area:SNCF:87458869,Neufchâteau Lycée Professionnel,Europe/Paris,Neufchâteau Lycée Professionnel (Neufchâteau),48.360794,5.702226,88321,Neufchâteau,Neufchâteau (88300),admin:fr:88321,88300
7,stop_area:SNCF:87317099,Neufchâtel-Hardelot,Europe/Paris,Neufchâtel-Hardelot (Neufchâtel-Hardelot),50.623564,1.643352,62604,Neufchâtel-Hardelot,Neufchâtel-Hardelot (62152),admin:fr:62604,62152
